unit_id,retention_fulltime,student_faculty_ratio,applicants,admitted,enrolled_total,enrolled_fulltime,sat_submission_pct,act_submission_pct,religious_affiliation,study_abroad,evening_weekend,undergrad_research,disability_pct,pell_grant_pct,pell_grant_avg,institutional_grant_pct,institutional_grant_avg,loan_pct,loan_avg,any_aid_pct,tuition_fees,coa_instate_oncampus,coa_outofstate_oncampus,control_3,control_4
128391,72.0,17.0,3119,3110.0,357.0,356.0,11.0,8.0,0,1,0,0,0.0,27.0,5337.0,86.0,5942.0,52.0,6397.0,96.0,11318,26722.0,39838.0,0,0
128498,67.0,17.0,3485,2067.0,226.0,226.0,0.0,0.0,1,1,1,0,7.84,47.0,7375.0,96.0,24263.0,78.0,11601.0,100.0,41908,66104.0,66104.0,0,1
128586,71.0,9.0,27,27.0,27.0,27.0,0.0,0.0,0,0,0,0,0.0,67.0,6983.0,25.0,1982.0,0.0,7519.5,79.0,9450,20286.0,20286.0,1,0
128744,61.0,15.0,9237,7669.0,372.0,280.0,1.0,0.0,0,1,1,0,0.0,59.0,5685.0,81.0,24755.0,67.0,7880.0,96.0,35760,59482.0,59482.0,1,0
128771,77.0,14.0,8919,6540.0,1349.0,1328.0,21.0,0.0,0,1,1,1,6.0,47.0,5743.0,92.0,4739.0,59.0,6741.0,95.0,13050,29992.0,33492.0,0,0
128902,90.0,9.0,7950,2945.0,451.0,451.0,18.0,6.0,0,1,0,1,15.8,14.0,5754.0,100.0,37920.0,35.0,9019.0,100.0,67242,87800.0,87800.0,1,0
129020,92.0,17.0,55479,29065.0,4478.0,4471.0,36.0,5.0,0,1,0,1,28.7,25.0,5956.0,81.0,13916.0,49.0,10213.0,88.0,21044,40744.0,63412.0,0,0
129215,84.0,15.0,6491,5386.0,808.0,804.0,18.0,0.0,0,1,0,1,18.0,36.0,5385.0,87.0,7439.0,64.0,7747.0,99.0,13928,34399.0,37899.0,0,0
129242,91.0,12.0,18509,6162.0,1461.0,1460.0,14.0,5.0,1,1,1,0,27.0,6.0,5438.0,96.0,25888.0,49.0,11268.0,97.0,58350,81368.0,81368.0,0,1
129525,83.0,11.0,12221,11701.0,1174.0,1170.0,22.0,2.0,0,1,1,0,11.17,40.0,5501.0,100.0,30587.0,75.0,9205.0,100.0,49075,68441.0,68441.0,1,0
129774,59.0,11.0,1030,975.0,70.0,70.0,0.0,0.0,0,0,0,1,36.2,61.0,5298.0,100.0,18662.0,78.0,9337.0,100.0,40490,60550.0,60550.0,1,0
129941,76.0,17.0,21765,13142.0,1305.0,1301.0,26.0,0.0,0,1,1,0,13.78,41.0,5883.0,99.0,29117.0,92.0,10077.0,99.0,47332,70634.0,70634.0,1,0
130226,89.0,12.0,23949,17280.0,1917.0,1916.0,22.0,3.0,0,1,0,1,34.0,18.0,5266.0,100.0,30056.0,67.0,12996.0,100.0,55480,76500.0,76500.0,1,0
130253,83.0,15.0,16495,10781.0,1885.0,1885.0,0.0,0.0,1,1,1,1,16.0,17.0,5640.0,99.0,20237.0,65.0,15500.0,100.0,50404,73394.0,73394.0,0,1
130314,82.0,10.0,2050,1611.0,196.0,196.0,13.0,0.0,1,1,1,1,21.55,36.0,5481.0,100.0,27613.0,75.0,10555.0,100.0,47278,64530.0,64530.0,0,1
130493,78.0,11.0,8803,8052.0,1096.0,1079.0,0.0,0.0,0,1,1,0,12.0,55.0,5778.0,59.0,4530.0,64.0,7398.0,91.0,13438,34124.0,48064.0,0,0
130590,90.0,9.0,7460,2182.0,542.0,541.0,7.0,3.0,0,1,0,1,0.0,13.0,5863.0,73.0,50834.0,37.0,9652.0,76.0,70770,92160.0,92160.0,1,0
130697,95.0,8.0,14389,2373.0,825.0,825.0,29.0,16.0,0,1,0,0,25.06,14.0,6081.0,42.0,63501.0,16.0,8380.0,50.0,70342,92964.0,92964.0,1,0
130776,73.0,11.0,5910,5142.0,861.0,843.0,2.0,1.0,0,1,1,1,9.85,39.0,5724.0,77.0,5008.0,58.0,6677.0,86.0,13401,31698.0,35198.0,0,0
130794,99.0,5.0,57517,2227.0,1554.0,1554.0,61.0,25.0,0,1,0,1,19.8,22.0,5929.0,56.0,63074.0,4.0,5119.0,59.0,67250,91950.0,91950.0,1,0
130934,70.0,17.0,8445,3934.0,1325.0,1155.0,26.0,2.0,0,1,0,0,0.0,56.0,5935.0,65.0,6075.0,56.0,7927.0,92.0,10670,33804.0,43768.0,0,0
130943,92.0,16.0,39995,28238.0,4424.0,4417.0,19.0,3.0,0,1,0,1,12.53,17.0,5533.0,82.0,11778.0,55.0,11809.0,94.0,16810,35446.0,60036.0,0,0
130989,72.0,18.0,988,835.0,168.0,168.0,0.0,0.0,0,0,1,0,7.26,53.0,6274.0,95.0,7259.0,54.0,6106.0,100.0,14940,33144.0,33144.0,1,0
131159,88.0,10.0,17173,10640.0,1662.0,1655.0,22.0,8.0,1,1,0,1,13.76,16.0,5837.0,66.0,35415.0,47.0,7551.0,83.0,58771,79371.0,79371.0,0,1
131283,87.0,11.0,6714,5558.0,742.0,742.0,0.0,0.0,1,1,1,0,0.0,27.0,5785.0,99.0,40497.0,57.0,9274.0,99.0,58378,81296.0,81296.0,0,1
131450,71.0,6.0,403,234.0,142.0,142.0,70.0,31.0,0,1,0,0,10.07,61.0,5855.0,89.0,10632.0,42.0,6220.0,100.0,19654,42746.0,42746.0,1,0
131469,92.0,13.0,27016,12723.0,2459.0,2440.0,26.0,11.0,0,1,0,0,10.0,17.0,5751.0,78.0,35915.0,36.0,10039.0,80.0,67710,87780.0,87780.0,1,0
131496,97.0,11.0,26131,3374.0,1575.0,1572.0,78.0,30.0,1,1,1,1,12.0,8.0,5489.0,33.0,47972.0,19.0,9840.0,44.0,68017,92563.0,92563.0,0,1
131520,91.0,13.0,34211,14144.0,2738.0,2735.0,23.0,9.0,0,1,0,1,3.5,40.0,5833.0,96.0,19228.0,73.0,8259.0,100.0,35810,58032.0,58032.0,1,0
131876,69.0,9.0,1240,1234.0,249.0,215.0,0.0,0.0,1,0,1,0,7.0,70.0,6121.0,98.0,13968.0,39.0,4997.0,98.0,26610,42190.0,42190.0,0,1
132408,45.0,8.0,364,131.0,74.0,13.0,0.0,0.0,1,0,0,0,4.53,40.0,6598.0,75.0,4177.0,30.0,6583.0,90.0,15000,25270.0,25270.0,0,1
132471,63.0,7.0,10838,8371.0,627.0,626.0,0.0,0.0,1,1,1,1,0.0,59.0,5938.0,100.0,18127.0,67.0,7066.0,100.0,34350,58242.0,58242.0,0,1
132602,62.0,17.0,10994,9701.0,1012.0,1011.0,46.0,0.0,1,1,0,0,0.0,81.0,7069.0,79.0,8698.0,82.0,6216.0,98.0,14794,29940.0,29940.0,0,1
132657,77.0,16.0,7285,5352.0,715.0,694.0,16.0,4.0,0,1,1,0,21.74,23.0,6202.0,95.0,19814.0,46.0,10539.0,98.0,44480,71948.0,71948.0,1,0
132842,83.0,12.0,70,53.0,44.0,15.0,0.0,0.0,0,0,1,0,0.0,83.0,7903.0,0.0,12088.0,67.0,9030.0,92.0,13818,43500.0,49618.0,1,0
132903,92.0,28.0,61456,24653.0,8259.0,6967.0,71.0,28.0,0,1,1,1,0.0,25.0,6745.0,42.0,2553.0,17.0,6941.0,92.0,6368,25250.0,41349.0,0,0
133492,76.0,11.0,5071,3844.0,474.0,473.0,27.0,17.0,1,1,0,1,23.0,23.0,5398.0,99.0,22097.0,51.0,11735.0,100.0,51884,71068.0,71068.0,0,1
133526,54.0,14.0,10283,8735.0,264.0,264.0,0.0,0.0,1,0,0,1,0.0,81.0,6557.0,75.0,6976.0,63.0,5728.0,98.0,16366,29269.0,29269.0,0,1
133553,88.0,18.0,11232,7279.0,1875.0,1866.0,52.0,25.0,0,1,0,1,8.7,20.0,5822.0,97.0,18589.0,51.0,18256.0,98.0,44249,65873.0,65873.0,1,0
133650,89.0,14.0,22756,4678.0,1429.0,1342.0,83.0,45.0,0,1,1,1,0.0,56.0,6329.0,56.0,4917.0,53.0,6393.0,93.0,5785,25045.0,36985.0,0,0
133669,84.0,24.0,31511,20838.0,4232.0,3366.0,76.0,23.0,0,1,1,1,6.83,33.0,7590.0,79.0,3625.0,33.0,7975.0,91.0,4879,29937.0,42382.0,0,0
133711,76.0,15.0,5004,4041.0,652.0,652.0,35.0,21.0,0,1,0,0,15.13,29.0,5594.0,98.0,8553.0,62.0,8944.0,99.0,29900,50442.0,50442.0,1,0
133809,76.0,14.0,323,225.0,175.0,175.0,39.0,61.0,1,0,0,0,4.57,30.0,4991.0,89.0,7361.0,45.0,6955.0,98.0,20360,36715.0,36715.0,0,1
133881,80.0,13.0,17295,9979.0,940.0,937.0,72.0,31.0,0,1,0,1,10.14,25.0,5731.0,99.0,20714.0,50.0,12476.0,99.0,45900,65940.0,65940.0,1,0
133951,92.0,24.0,32855,17957.0,5238.0,3511.0,90.0,10.0,0,1,1,1,6.6,47.0,6028.0,60.0,3599.0,10.0,5751.0,91.0,6565,27235.0,39634.0,0,0
133979,50.0,17.0,9121,7777.0,371.0,362.0,0.0,0.0,1,1,1,0,0.0,87.0,6517.0,24.0,5793.0,82.0,6857.0,99.0,20174,37162.0,37162.0,0,1
134079,80.0,11.0,10800,6957.0,762.0,762.0,22.0,19.0,1,1,1,0,0.0,31.0,6056.0,99.0,25638.0,61.0,8999.0,100.0,44040,63200.0,63200.0,0,1
134097,96.0,17.0,78272,18954.0,5855.0,5764.0,64.0,36.0,0,1,0,1,8.01,21.0,6712.0,50.0,3732.0,19.0,6422.0,94.0,5656,25400.0,38530.0,0,0
134130,98.0,16.0,73557,17804.0,7513.0,7475.0,80.0,40.0,0,1,1,1,14.67,21.0,5867.0,38.0,5329.0,10.0,6988.0,94.0,6381,23521.0,45799.0,0,0
134945,75.0,11.0,8184,4660.0,760.0,759.0,21.0,20.0,0,1,1,0,8.38,36.0,5676.0,99.0,35042.0,51.0,11504.0,100.0,47830,68366.0,68366.0,1,0
135081,71.0,14.0,3238,3140.0,1901.0,1314.0,0.0,0.0,0,1,1,0,0.0,73.0,7463.0,88.0,5101.0,78.0,12796.0,99.0,25056,54128.0,54128.0,1,0
135364,50.0,9.0,12,11.0,8.0,1.0,0.0,0.0,1,0,0,0,0.0,50.0,3697.0,0.0,12088.0,0.0,7519.5,50.0,11320,43500.0,49618.0,0,1
135726,94.0,11.0,53954,10195.0,2473.0,2467.0,33.0,19.0,0,1,1,1,7.0,14.0,5874.0,76.0,38185.0,27.0,11802.0,81.0,62616,93892.0,93892.0,1,0
136172,85.0,19.0,21778,11594.0,1908.0,1801.0,66.0,34.0,0,1,1,1,6.58,35.0,6454.0,61.0,3754.0,27.0,5983.0,86.0,6389,24796.0,39200.0,0,0
136215,76.0,16.0,17765,13006.0,2030.0,2018.0,42.0,16.0,0,1,1,1,6.34,39.0,5899.0,100.0,19744.0,47.0,9077.0,100.0,38700,62188.0,62188.0,1,0
136330,68.0,13.0,10335,8474.0,841.0,828.0,25.0,14.0,1,1,1,0,6.82,30.0,6131.0,99.0,18175.0,56.0,8751.0,100.0,40650,62342.0,62342.0,0,1
136774,86.0,11.0,2244,1563.0,367.0,367.0,0.0,0.0,0,1,0,0,15.16,20.0,6131.0,99.0,15656.0,37.0,15276.0,100.0,57900,84874.0,84874.0,1,0
136950,85.0,12.0,8860,4212.0,568.0,568.0,26.0,15.0,0,1,1,1,27.8,18.0,5437.0,90.0,32967.0,42.0,8393.0,93.0,60580,81380.0,81380.0,1,0
137032,59.0,25.0,6684,5240.0,680.0,680.0,0.0,0.0,1,1,1,0,3.36,44.0,6024.0,100.0,16759.0,56.0,7661.0,100.0,30000,53118.0,53118.0,0,1
137272,100.0,4.0,28,26.0,26.0,26.0,0.0,0.0,1,0,0,0,0.0,0.0,5759.0,0.0,12088.0,0.0,7519.5,0.0,25500,44800.0,44800.0,0,1
137351,91.0,22.0,68576,29621.0,6904.0,6764.0,78.0,22.0,0,1,1,1,6.49,28.0,6877.0,59.0,4697.0,25.0,9423.0,89.0,6410,26516.0,37430.0,0,0
137476,57.0,17.0,7095,6947.0,726.0,720.0,0.0,0.0,1,1,1,1,0.0,68.0,6017.0,99.0,15964.0,76.0,6555.0,99.0,34770,53356.0,53356.0,0,1
137546,78.0,10.0,11674,8359.0,686.0,686.0,19.0,9.0,0,1,1,1,12.96,40.0,5966.0,100.0,45601.0,51.0,7645.0,100.0,57410,77837.0,77837.0,1,0
137564,70.0,19.0,4581,2427.0,1180.0,1083.0,0.0,0.0,1,1,1,1,0.0,42.0,5637.0,91.0,12637.0,55.0,7328.0,96.0,32950,53480.0,53480.0,0,1
137847,85.0,17.0,37954,15311.0,2544.0,2541.0,0.0,0.0,0,1,1,1,16.37,15.0,5253.0,89.0,14010.0,82.0,8592.0,97.0,34408,59650.0,59650.0,1,0
137953,57.0,11.0,259,138.0,84.0,79.0,14.0,13.0,1,0,1,0,0.0,52.0,6074.0,82.0,2734.0,92.0,6603.0,100.0,15100,28273.0,28273.0,0,1
137962,28.0,12.0,37,34.0,17.0,15.0,0.0,0.0,1,0,1,0,0.0,63.0,5552.0,97.0,4354.0,88.0,4707.0,97.0,16300,31550.0,31550.0,0,1
138275,44.0,13.0,1259,539.0,248.0,244.0,35.0,24.0,1,1,0,0,0.0,60.0,5329.0,100.0,12542.0,64.0,7222.0,100.0,29992,48152.0,48152.0,0,1
138293,41.0,17.0,1722,1195.0,281.0,276.0,0.0,0.0,0,0,0,0,0.0,54.0,5623.0,77.0,17953.0,70.0,7444.0,97.0,33770,53298.0,53298.0,1,0
138354,89.0,22.0,10201,5941.0,1552.0,1229.0,49.0,70.0,0,1,1,1,0.0,35.0,7137.0,69.0,3805.0,30.0,6180.0,91.0,6360,23416.0,36297.0,0,0
138558,69.0,21.0,2694,2040.0,960.0,892.0,26.0,13.0,0,1,1,1,8.09,44.0,5952.0,43.0,3303.0,27.0,5401.0,94.0,3268,17518.0,24838.0,0,0
138600,81.0,10.0,2090,1299.0,210.0,210.0,27.0,17.0,1,1,1,1,30.0,38.0,5858.0,100.0,30361.0,58.0,8074.0,100.0,50604,68201.0,68201.0,0,1
138761,40.0,19.0,1581,723.0,257.0,255.0,0.0,0.0,1,1,0,0,0.0,57.0,5816.0,97.0,9858.0,69.0,8191.0,98.0,19604,38090.0,38090.0,0,1
138868,74.0,15.0,958,424.0,352.0,171.0,0.0,0.0,1,0,1,0,0.0,42.0,3903.0,97.0,13339.0,19.0,8506.0,100.0,24000,37935.0,37935.0,0,1
138947,71.0,16.0,27245,17497.0,1000.0,994.0,0.0,0.0,1,1,1,0,0.0,73.0,6339.0,48.0,11400.0,79.0,8455.0,100.0,28310,46270.0,46270.0,0,1
139144,84.0,12.0,6544,4188.0,616.0,616.0,4.0,15.0,0,1,0,0,19.98,26.0,5686.0,100.0,25687.0,43.0,8530.0,100.0,41686,59500.0,59500.0,1,0
139199,65.0,11.0,3625,3182.0,290.0,276.0,12.0,4.0,0,1,1,0,0.0,58.0,6317.0,97.0,18631.0,91.0,7504.0,99.0,34027,51077.0,51077.0,1,0
139205,48.0,15.0,996,961.0,257.0,240.0,0.0,0.0,1,0,0,1,0.0,65.0,5919.0,97.0,7223.0,63.0,7222.0,100.0,20120,39289.0,39289.0,0,1
139250,59.0,22.0,2627,2578.0,772.0,666.0,10.0,5.0,0,1,0,1,0.0,49.0,6078.0,24.0,2515.0,37.0,6299.0,87.0,3616,26710.0,34030.0,0,0
139311,71.0,20.0,1870,1280.0,518.0,439.0,43.0,13.0,0,1,1,0,0.0,76.0,6503.0,18.0,4125.0,46.0,6308.0,95.0,5180,22590.0,33942.0,0,0
139366,70.0,16.0,3648,3616.0,1150.0,1070.0,14.0,12.0,0,1,1,1,0.0,57.0,6170.0,22.0,6074.0,44.0,6135.0,93.0,5898,25530.0,37242.0,0,0
139393,88.0,13.0,823,712.0,282.0,282.0,36.0,47.0,1,1,0,0,17.0,19.0,5108.0,98.0,26901.0,41.0,8415.0,100.0,42040,60126.0,60126.0,0,1
139630,71.0,11.0,500,370.0,237.0,236.0,0.0,0.0,1,0,0,0,0.0,33.0,5821.0,63.0,19255.0,53.0,6559.0,99.0,25500,41208.0,41208.0,0,1
139658,96.0,10.0,33450,3562.0,1438.0,1437.0,43.0,20.0,1,1,1,1,11.2,18.0,5840.0,45.0,53982.0,11.0,10331.0,52.0,64280,88414.0,88414.0,0,1
139719,79.0,21.0,5201,3426.0,781.0,753.0,4.0,1.0,0,1,1,0,3.58,80.0,6480.0,24.0,5310.0,76.0,5903.0,98.0,5526,23026.0,34432.0,0,0
139755,98.0,17.0,59789,8413.0,3836.0,3828.0,77.0,35.0,0,1,1,1,0.0,12.0,5764.0,30.0,10698.0,18.0,7256.0,73.0,12058,29666.0,52092.0,0,0
139764,58.0,18.0,2328,1750.0,551.0,521.0,25.0,11.0,0,1,0,1,4.24,68.0,6479.0,35.0,3730.0,51.0,5552.0,96.0,5220,22710.0,34062.0,0,0
139861,82.0,17.0,6310,4936.0,1801.0,1796.0,68.0,32.0,0,1,0,1,8.7,19.0,5395.0,9.0,3569.0,38.0,7337.0,97.0,9186,31211.0,51537.0,0,0
139931,78.0,25.0,20840,18317.0,5170.0,5011.0,35.0,18.0,0,1,0,1,6.91,41.0,5936.0,30.0,5818.0,43.0,6427.0,91.0,6022,26906.0,38618.0,0,0
139940,80.0,25.0,33447,18543.0,4208.0,3990.0,33.0,12.0,0,1,1,1,3.32,53.0,6046.0,28.0,5271.0,38.0,5712.0,94.0,8664,29166.0,45342.0,0,0
139959,94.0,17.0,42732,16108.0,6169.0,6149.0,61.0,38.0,0,1,0,0,7.2,14.0,5659.0,26.0,6460.0,20.0,6825.0,89.0,11450,28872.0,49110.0,0,0
139968,51.0,20.0,1958,1682.0,607.0,499.0,14.0,6.0,0,1,0,0,4.6,66.0,6350.0,12.0,2197.0,54.0,5374.0,94.0,3628,19448.0,26768.0,0,0
140234,67.0,13.0,1522,945.0,236.0,236.0,0.0,0.0,1,1,1,1,11.0,51.0,5330.0,99.0,21770.0,75.0,5941.0,100.0,35400,52616.0,52616.0,0,1
140252,63.0,15.0,574,534.0,225.0,217.0,19.0,8.0,0,0,0,0,0.0,48.0,5558.0,72.0,8319.0,56.0,6562.0,93.0,15036,42321.0,42321.0,1,0
140340,25.0,14.0,80,75.0,52.0,30.0,0.0,0.0,0,0,1,0,0.0,57.0,5534.0,43.0,1976.0,43.0,8525.0,75.0,13450,43500.0,49618.0,1,0
140447,82.0,11.0,9813,6760.0,859.0,826.0,40.0,17.0,0,1,1,1,0.0,36.0,6043.0,100.0,26131.0,68.0,8746.0,100.0,42312,61534.0,61534.0,1,0
140553,87.0,14.0,5733,2520.0,684.0,683.0,0.0,11.0,0,1,0,0,15.0,48.0,6034.0,63.0,12790.0,63.0,9291.0,92.0,32893,52545.0,52545.0,1,0
140696,73.0,13.0,2216,1960.0,351.0,351.0,20.0,7.0,0,1,1,0,0.0,42.0,6461.0,99.0,32484.0,75.0,7656.0,100.0,47590,67320.0,67320.0,1,0
140720,54.0,11.0,3105,2963.0,106.0,106.0,0.0,0.0,1,0,1,1,0.0,87.0,5879.0,99.0,3875.0,86.0,7016.0,100.0,14596,27632.0,27632.0,0,1
140818,70.0,12.0,1770,1651.0,241.0,238.0,25.0,10.0,1,1,1,0,7.53,45.0,6356.0,99.0,17648.0,67.0,8037.0,100.0,31700,49728.0,49728.0,0,1
140872,62.0,11.0,1841,1133.0,334.0,333.0,0.0,0.0,1,1,1,0,12.01,48.0,5926.0,99.0,15222.0,70.0,7328.0,100.0,30074,50166.0,50166.0,0,1
140951,86.0,21.0,15956,13241.0,3496.0,3337.0,16.0,12.0,0,1,0,0,29.0,20.0,5609.0,97.0,10984.0,43.0,14749.0,98.0,41630,66008.0,66008.0,1,0
140988,61.0,14.0,904,872.0,292.0,288.0,6.0,7.0,1,1,0,0,0.0,43.0,6058.0,79.0,15852.0,62.0,6275.0,100.0,24630,37910.0,37910.0,0,1
141060,94.0,11.0,12023,2990.0,705.0,701.0,23.0,16.0,0,1,0,0,16.0,39.0,6101.0,95.0,6788.0,73.0,8173.0,97.0,31556,56142.0,56142.0,1,0
141167,49.0,12.0,517,198.0,140.0,127.0,26.0,6.0,0,0,1,0,0.0,92.0,1797.0,58.0,2543.0,84.0,2609.0,100.0,11640,23980.0,23980.0,1,0
141185,63.0,18.0,1125,742.0,270.0,248.0,9.0,8.0,1,1,0,0,3.9,50.0,6052.0,86.0,10258.0,63.0,6558.0,99.0,23950,38620.0,38620.0,0,1
141237,67.0,15.0,667,522.0,242.0,241.0,0.0,0.0,1,0,0,0,3.09,33.0,5719.0,100.0,11186.0,55.0,7439.0,100.0,26792,41828.0,41828.0,0,1
141264,72.0,17.0,6253,4520.0,1173.0,1121.0,31.0,13.0,0,1,1,0,0.0,59.0,6253.0,22.0,9829.0,43.0,5812.0,93.0,6124,23218.0,34930.0,0,0
141325,76.0,8.0,1352,799.0,107.0,107.0,19.0,7.0,1,1,0,1,11.77,63.0,6370.0,100.0,19812.0,54.0,4632.0,100.0,27650,41810.0,41810.0,0,1
141334,78.0,18.0,8860,4573.0,1423.0,1354.0,40.0,28.0,0,1,0,1,0.0,48.0,5928.0,48.0,3787.0,41.0,6183.0,97.0,6088,25982.0,37694.0,0,0
141361,65.0,13.0,1384,867.0,220.0,220.0,0.0,0.0,1,1,0,0,10.0,38.0,6102.0,100.0,20208.0,66.0,9184.0,100.0,32305,47708.0,47708.0,0,1
141486,70.0,11.0,1937,1771.0,292.0,281.0,4.0,0.0,1,1,1,0,0.0,47.0,6549.0,79.0,17009.0,39.0,7277.0,100.0,30874,52720.0,52720.0,0,1
141565,73.0,11.0,2301,1395.0,344.0,320.0,15.0,41.0,0,1,1,1,7.22,44.0,5889.0,78.0,4406.0,40.0,6408.0,88.0,7838,25768.0,38728.0,0,0
141574,81.0,15.0,16722,14481.0,3103.0,2967.0,1.0,3.0,0,1,1,1,11.24,27.0,5466.0,60.0,5959.0,32.0,7050.0,76.0,12186,32316.0,54348.0,0,0
141644,56.0,15.0,14206,12198.0,465.0,460.0,15.0,9.0,0,1,1,0,0.0,38.0,5636.0,100.0,17326.0,50.0,8822.0,100.0,34392,58714.0,58714.0,1,0
141981,78.0,17.0,773,737.0,237.0,196.0,7.0,48.0,0,1,1,1,3.88,32.0,6127.0,44.0,3448.0,13.0,4656.0,66.0,7584,43500.0,49618.0,0,0
142090,56.0,14.0,42,38.0,30.0,29.0,20.0,0.0,1,0,0,0,0.0,48.0,5466.0,95.0,2988.0,48.0,4896.0,100.0,11802,26275.0,26275.0,0,1
142115,79.0,20.0,16082,14025.0,3379.0,3266.0,0.0,0.0,0,1,1,1,0.0,26.0,5614.0,63.0,7854.0,36.0,8082.0,84.0,9048,31191.0,49931.0,0,0
142285,76.0,18.0,13443,10154.0,2025.0,1991.0,53.0,4.0,0,1,0,1,13.0,30.0,5425.0,93.0,10315.0,52.0,5848.0,99.0,9084,26883.0,46119.0,0,0
142294,82.0,10.0,3650,1792.0,263.0,262.0,39.0,5.0,0,1,0,1,14.54,29.0,4929.0,100.0,27433.0,45.0,7013.0,100.0,37845,54068.0,54068.0,1,0
142328,61.0,16.0,4086,3583.0,527.0,486.0,0.0,0.0,0,1,1,1,3.41,43.0,5071.0,72.0,4773.0,45.0,5512.0,94.0,7610,26190.0,40608.0,0,0
142461,77.0,14.0,3247,2102.0,209.0,209.0,44.0,7.0,1,1,1,1,8.0,29.0,4953.0,98.0,23537.0,65.0,9974.0,100.0,40794,58594.0,58594.0,0,1
142522,71.0,22.0,18951,18146.0,7962.0,4509.0,21.0,25.0,1,0,0,0,0.0,23.0,6647.0,39.0,3943.0,14.0,5367.0,60.0,4800,16600.0,16600.0,0,1
142957,100.0,3.0,9,9.0,8.0,4.0,0.0,0.0,0,0,0,0,0.0,0.0,5759.0,100.0,7625.0,0.0,7519.5,100.0,7650,43500.0,49618.0,1,0
143048,84.0,10.0,6626,5133.0,604.0,604.0,0.0,0.0,0,1,0,0,33.47,20.0,5949.0,99.0,18265.0,42.0,9600.0,99.0,56420,80950.0,80950.0,1,0
143084,82.0,12.0,7857,4925.0,664.0,664.0,38.0,10.0,1,1,0,0,9.0,25.0,5495.0,100.0,36094.0,54.0,7591.0,100.0,51598,67629.0,67629.0,0,1
143118,77.0,18.0,5384,4353.0,677.0,673.0,18.0,2.0,0,1,1,1,4.56,51.0,5674.0,99.0,14088.0,49.0,6457.0,100.0,29170,47460.0,47460.0,1,0
143288,67.0,11.0,910,575.0,148.0,145.0,0.0,0.0,1,1,0,0,0.0,59.0,5920.0,100.0,11619.0,68.0,5495.0,100.0,28149,42064.0,42064.0,0,1
143358,83.0,11.0,9458,7260.0,811.0,807.0,0.0,0.0,0,1,0,0,9.99,38.0,5705.0,100.0,25339.0,67.0,7475.0,100.0,42160,59644.0,59644.0,1,0
144005,57.0,9.0,10638,4602.0,173.0,135.0,0.0,0.0,0,1,1,0,5.37,74.0,6827.0,85.0,8244.0,87.0,4958.0,99.0,12754,31704.0,31704.0,0,0
144050,99.0,5.0,43612,1955.0,1726.0,1726.0,49.0,27.0,0,1,0,1,21.0,16.0,6356.0,47.0,58947.0,5.0,17312.0,51.0,70662,94971.0,94971.0,1,0
144281,66.0,15.0,7079,6333.0,959.0,944.0,0.0,0.0,0,1,0,1,8.0,54.0,5990.0,100.0,16131.0,53.0,7506.0,100.0,34088,59907.0,59907.0,1,0
144351,61.0,13.0,4200,3897.0,300.0,298.0,0.0,0.0,1,1,0,0,6.73,57.0,5583.0,95.0,19951.0,67.0,5947.0,97.0,37488,51598.0,51598.0,0,1
144740,86.0,17.0,31266,23729.0,2566.0,2555.0,31.0,12.0,1,1,1,0,9.12,34.0,5468.0,99.0,24831.0,48.0,6859.0,100.0,45999,69027.0,69027.0,0,1
144892,72.0,14.0,12539,8194.0,804.0,797.0,3.0,0.0,0,1,1,1,4.4,54.0,5640.0,91.0,5204.0,54.0,7578.0,96.0,13679,28055.0,30593.0,0,0
144962,80.0,15.0,6245,4599.0,576.0,576.0,23.0,5.0,1,1,1,1,8.92,45.0,5582.0,100.0,23624.0,89.0,6589.0,100.0,42955,64049.0,64049.0,0,1
144971,50.0,14.0,1186,1008.0,160.0,160.0,0.0,0.0,1,1,0,0,6.6,64.0,5382.0,100.0,12686.0,88.0,6998.0,100.0,29096,42494.0,42494.0,0,1
145336,56.0,11.0,2944,1421.0,239.0,226.0,0.0,0.0,0,1,1,0,0.0,59.0,5598.0,44.0,1865.0,36.0,5566.0,88.0,12004,28740.0,28740.0,0,0
145372,71.0,13.0,1757,1713.0,255.0,254.0,13.0,7.0,1,1,0,0,0.0,48.0,5225.0,100.0,19213.0,60.0,6902.0,100.0,32200,48470.0,48470.0,0,1
145497,86.0,5.0,14,8.0,7.0,5.0,14.0,0.0,1,1,0,0,4.57,13.0,7395.0,67.0,12847.0,20.0,4583.0,93.0,15150,38184.0,38184.0,0,1
145600,80.0,17.0,27085,20951.0,4419.0,4360.0,30.0,5.0,0,1,1,1,6.9,56.0,5781.0,70.0,5552.0,19.0,8143.0,80.0,14338,38264.0,53810.0,0,0
145619,66.0,15.0,3043,2898.0,451.0,444.0,0.0,0.0,1,1,1,1,5.7,44.0,5631.0,99.0,17279.0,57.0,6311.0,100.0,35940,52388.0,52388.0,0,1
145637,95.0,20.0,73742,31247.0,9008.0,9004.0,48.0,16.0,0,1,0,1,9.07,24.0,5908.0,49.0,11774.0,29.0,6759.0,64.0,16004,34226.0,53346.0,0,0
145646,80.0,12.0,9558,3757.0,461.0,461.0,21.0,10.0,0,1,0,0,12.0,33.0,5697.0,100.0,37364.0,73.0,8675.0,100.0,57704,73574.0,73574.0,1,0
